日期	股票代码	名称	收盘价	最高价	最低价	开盘价	前收盘	涨跌额	涨跌幅	成交量
2012/7/10	'601398	工商银行	3.79	3.85	3.77	3.8	3.8	-0.01	-0.2632	27538311
2012/7/11	'601398	工商银行	3.77	3.8	3.75	3.79	3.79	-0.02	-0.5277	23297909
2012/7/12	'601398	工商银行	3.75	3.79	3.74	3.78	3.77	-0.02	-0.5305	46010303
2012/7/13	'601398	工商银行	3.76	3.78	3.73	3.76	3.75	0.01	0.2667	24603369
2012/7/16	'601398	工商银行	3.79	3.79	3.76	3.77	3.76	0.03	0.7979	29301690
2012/7/17	'601398	工商银行	3.81	3.83	3.78	3.79	3.79	0.02	0.5277	22386785
2012/7/18	'601398	工商银行	3.83	3.84	3.79	3.81	3.81	0.02	0.5249	23126860
2012/7/19	'601398	工商银行	3.8	3.85	3.78	3.83	3.83	-0.03	-0.7833	28108423
2012/7/20	'601398	工商银行	3.77	3.81	3.76	3.8	3.8	-0.03	-0.7895	18135824
2012/7/23	'601398	工商银行	3.72	3.76	3.69	3.75	3.77	-0.05	-1.3263	25523592
2012/7/24	'601398	工商银行	3.68	3.72	3.67	3.71	3.72	-0.04	-1.0753	23071341
2012/7/25	'601398	工商银行	3.67	3.69	3.67	3.69	3.68	-0.01	-0.2717	12233453
2012/7/26	'601398	工商银行	3.67	3.68	3.66	3.67	3.67	0	0	15717093
2012/7/27	'601398	工商银行	3.72	3.72	3.67	3.68	3.67	0.05	1.3624	29330635
2012/7/30	'601398	工商银行	3.71	3.75	3.7	3.72	3.72	-0.01	-0.2688	25031278
2012/7/31	'601398	工商银行	3.75	3.76	3.71	3.72	3.71	0.04	1.0782	23317649
2012/8/1	'601398	工商银行	3.77	3.78	3.74	3.75	3.75	0.02	0.5333	24970446
2012/8/2	'601398	工商银行	3.78	3.79	3.76	3.76	3.77	0.01	0.2653	22996303
2012/8/3	'601398	工商银行	3.79	3.81	3.78	3.78	3.78	0.01	0.2646	16382239
2012/8/6	'601398	工商银行	3.77	3.82	3.76	3.79	3.79	-0.02	-0.5277	29804035
2012/8/7	'601398	工商银行	3.74	3.78	3.72	3.77	3.77	-0.03	-0.7958	39674761
2012/8/8	'601398	工商银行	3.78	3.8	3.74	3.74	3.74	0.04	1.0695	31185707
2012/8/9	'601398	工商银行	3.76	3.79	3.75	3.78	3.78	-0.02	-0.5291	18648220
2012/8/10	'601398	工商银行	3.79	3.8	3.76	3.76	3.76	0.03	0.7979	20150272
2012/8/13	'601398	工商银行	3.81	3.83	3.78	3.79	3.79	0.02	0.5277	27974403
2012/8/14	'601398	工商银行	3.83	3.86	3.82	3.83	3.81	0.02	0.5249	23057399
2012/8/15	'601398	工商银行	3.8	3.85	3.8	3.82	3.83	-0.03	-0.7833	24353665
2012/8/16	'601398	工商银行	3.8	3.83	3.79	3.8	3.8	0	0	11028523
2012/8/17	'601398	工商银行	3.83	3.84	3.8	3.8	3.8	0.03	0.7895	27871003
2012/8/20	'601398	工商银行	3.84	3.84	3.8	3.81	3.83	0.01	0.2611	16030788
2012/8/21	'601398	工商银行	3.83	3.86	3.76	3.84	3.84	-0.01	-0.2604	47347236
2012/8/22	'601398	工商银行	3.83	3.83	3.79	3.82	3.83	0	0	24056315
2012/8/23	'601398	工商银行	3.81	3.83	3.79	3.82	3.83	-0.02	-0.5222	34482128
2012/8/24	'601398	工商银行	3.81	3.82	3.79	3.8	3.81	0	0	22783686
2012/8/27	'601398	工商银行	3.82	3.84	3.78	3.8	3.81	0.01	0.2625	38475402
2012/8/28	'601398	工商银行	3.85	3.85	3.8	3.82	3.82	0.03	0.7853	31798480
2012/8/29	'601398	工商银行	3.84	3.85	3.81	3.83	3.85	-0.01	-0.2597	15010929
2012/8/30	'601398	工商银行	3.85	3.85	3.81	3.81	3.84	0.01	0.2604	21460855
2012/8/31	'601398	工商银行	3.82	3.85	3.82	3.84	3.85	-0.03	-0.7792	21208757
2012/9/3	'601398	工商银行	3.77	3.84	3.75	3.83	3.82	-0.05	-1.3089	47772068
2012/9/4	'601398	工商银行	3.74	3.78	3.72	3.76	3.77	-0.03	-0.7958	21838054
2012/9/5	'601398	工商银行	3.7	3.75	3.68	3.73	3.74	-0.04	-1.0695	31658815
2012/9/6	'601398	工商银行	3.71	3.72	3.67	3.7	3.7	0.01	0.2703	24600546
2012/9/7	'601398	工商银行	3.8	3.85	3.71	3.71	3.71	0.09	2.4259	102545356
2012/9/10	'601398	工商银行	3.8	3.8	3.76	3.78	3.8	0	0	30665208
2012/9/11	'601398	工商银行	3.79	3.79	3.74	3.78	3.8	-0.01	-0.2632	23898608
2012/9/12	'601398	工商银行	3.75	3.8	3.73	3.78	3.79	-0.04	-1.0554	30446284
2012/9/13	'601398	工商银行	3.75	3.77	3.72	3.75	3.75	0	0	21595790
2012/9/14	'601398	工商银行	3.78	3.79	3.75	3.76	3.75	0.03	0.8	44337185
2012/9/17	'601398	工商银行	3.75	3.78	3.75	3.78	3.78	-0.03	-0.7937	18643366
2012/9/18	'601398	工商银行	3.7	3.76	3.7	3.75	3.75	-0.05	-1.3333	18677162
2012/9/19	'601398	工商银行	3.7	3.72	3.69	3.71	3.7	0	0	23811981
2012/9/20	'601398	工商银行	3.68	3.71	3.67	3.69	3.7	-0.02	-0.5405	32979081
2012/9/21	'601398	工商银行	3.66	3.68	3.66	3.67	3.68	-0.02	-0.5435	20841047
2012/9/24	'601398	工商银行	3.64	3.67	3.61	3.65	3.66	-0.02	-0.5464	34200116
2012/9/25	'601398	工商银行	3.65	3.66	3.61	3.63	3.64	0.01	0.2747	22093165
2012/9/26	'601398	工商银行	3.64	3.65	3.6	3.65	3.65	-0.01	-0.274	19912907
2012/9/27	'601398	工商银行	3.73	3.8	3.62	3.64	3.64	0.09	2.4725	49289262
2012/9/28	'601398	工商银行	3.75	3.78	3.68	3.7	3.73	0.02	0.5362	49966346
2012/10/8	'601398	工商银行	3.75	3.77	3.72	3.75	3.75	0	0	24608142
2012/10/9	'601398	工商银行	3.8	3.83	3.75	3.76	3.75	0.05	1.3333	39681934
2012/10/10	'601398	工商银行	3.8	3.81	3.78	3.81	3.8	0	0	18519667
2012/10/11	'601398	工商银行	3.82	3.83	3.77	3.79	3.8	0.02	0.5263	28836377
2012/10/12	'601398	工商银行	3.84	3.85	3.81	3.83	3.82	0.02	0.5236	48116865
2012/10/15	'601398	工商银行	3.82	3.85	3.8	3.84	3.84	-0.02	-0.5208	18025378
2012/10/16	'601398	工商银行	3.82	3.83	3.79	3.82	3.82	0	0	24740709
2012/10/17	'601398	工商银行	3.85	3.86	3.82	3.83	3.82	0.03	0.7853	33130220
2012/10/18	'601398	工商银行	3.89	3.91	3.85	3.86	3.85	0.04	1.039	45943896
2012/10/19	'601398	工商银行	3.91	3.92	3.88	3.89	3.89	0.02	0.5141	27429984
2012/10/22	'601398	工商银行	3.91	3.93	3.89	3.9	3.91	0	0	32004470
2012/10/23	'601398	工商银行	3.9	3.94	3.9	3.91	3.91	-0.01	-0.2558	40392622
2012/10/24	'601398	工商银行	3.89	3.92	3.88	3.9	3.9	-0.01	-0.2564	20792109
2012/10/25	'601398	工商银行	3.86	3.89	3.85	3.89	3.89	-0.03	-0.7712	22039095
2012/10/26	'601398	工商银行	3.84	3.87	3.82	3.85	3.86	-0.02	-0.5181	19910838
2012/10/29	'601398	工商银行	3.81	3.84	3.8	3.82	3.84	-0.03	-0.7813	17430244
2012/10/30	'601398	工商银行	3.81	3.82	3.78	3.82	3.81	0	0	27342464
2012/10/31	'601398	工商银行	3.82	3.84	3.8	3.81	3.81	0.01	0.2625	19402727
2012/11/1	'601398	工商银行	3.87	3.89	3.83	3.83	3.82	0.05	1.3089	37581349
2012/11/2	'601398	工商银行	3.91	3.93	3.86	3.87	3.87	0.04	1.0336	44683040
2012/11/5	'601398	工商银行	3.9	3.91	3.88	3.89	3.91	-0.01	-0.2558	65047945
2012/11/6	'601398	工商银行	3.88	3.9	3.84	3.89	3.9	-0.02	-0.5128	53279346
2012/11/7	'601398	工商银行	3.88	3.89	3.85	3.87	3.88	0	0	35901550
2012/11/8	'601398	工商银行	3.87	3.88	3.84	3.87	3.88	-0.01	-0.2577	31196232
2012/11/9	'601398	工商银行	3.88	3.88	3.84	3.86	3.87	0.01	0.2584	67949983
2012/11/12	'601398	工商银行	3.9	3.9	3.84	3.88	3.88	0.02	0.5155	52483101
2012/11/13	'601398	工商银行	3.86	3.89	3.84	3.89	3.9	-0.04	-1.0256	43125925
2012/11/14	'601398	工商银行	3.87	3.88	3.83	3.86	3.86	0.01	0.2591	45751429
2012/11/15	'601398	工商银行	3.84	3.87	3.83	3.86	3.87	-0.03	-0.7752	36776485
2012/11/16	'601398	工商银行	3.83	3.85	3.82	3.84	3.84	-0.01	-0.2604	55659859
2012/11/19	'601398	工商银行	3.85	3.85	3.81	3.83	3.83	0.02	0.5222	31148979
2012/11/20	'601398	工商银行	3.83	3.85	3.8	3.85	3.85	-0.02	-0.5195	20214740
2012/11/21	'601398	工商银行	3.84	3.85	3.81	3.83	3.83	0.01	0.2611	17936603
2012/11/22	'601398	工商银行	3.84	3.85	3.82	3.84	3.84	0	0	19569055
2012/11/23	'601398	工商银行	3.85	3.86	3.84	3.85	3.84	0.01	0.2604	27461153
2012/11/26	'601398	工商银行	3.85	3.86	3.82	3.84	3.85	0	0	20849739
2012/11/27	'601398	工商银行	3.86	3.86	3.83	3.84	3.85	0.01	0.2597	47665603
2012/11/28	'601398	工商银行	3.87	3.88	3.84	3.85	3.86	0.01	0.2591	41603264
2012/11/29	'601398	工商银行	3.88	3.9	3.86	3.87	3.87	0.01	0.2584	53407665
2012/11/30	'601398	工商银行	3.88	3.89	3.86	3.88	3.88	0	0	42702868
2012/12/3	'601398	工商银行	3.86	3.89	3.85	3.88	3.88	-0.02	-0.5155	26701846
2012/12/4	'601398	工商银行	3.84	3.87	3.84	3.86	3.86	-0.02	-0.5181	24496737
2012/12/5	'601398	工商银行	3.9	3.93	3.82	3.84	3.84	0.06	1.5625	83900189
2012/12/6	'601398	工商银行	3.92	3.92	3.87	3.9	3.9	0.02	0.5128	51770570
2012/12/7	'601398	工商银行	3.93	3.95	3.88	3.92	3.92	0.01	0.2551	110844127
2012/12/10	'601398	工商银行	3.95	3.97	3.92	3.93	3.93	0.02	0.5089	113002349
2012/12/11	'601398	工商银行	3.95	3.99	3.93	3.94	3.95	0	0	79775441
2012/12/12	'601398	工商银行	4	4.01	3.94	3.95	3.95	0.05	1.2658	80522393
2012/12/13	'601398	工商银行	3.95	4	3.94	3.99	4	-0.05	-1.25	51763549
2012/12/14	'601398	工商银行	4.1	4.13	3.94	3.95	3.95	0.15	3.7975	137637472
2012/12/17	'601398	工商银行	4.09	4.12	4.05	4.1	4.1	-0.01	-0.2439	76989168
2012/12/18	'601398	工商银行	4.12	4.13	4.06	4.07	4.09	0.03	0.7335	118725548
2012/12/19	'601398	工商银行	4.1	4.14	4.09	4.11	4.12	-0.02	-0.4854	56809023
2012/12/20	'601398	工商银行	4.07	4.1	4.06	4.1	4.1	-0.03	-0.7317	48457063
2012/12/21	'601398	工商银行	4.01	4.09	4	4.08	4.07	-0.06	-1.4742	49181694
2012/12/24	'601398	工商银行	4.02	4.06	4.01	4.01	4.01	0.01	0.2494	36914338
2012/12/25	'601398	工商银行	4.14	4.15	4	4.02	4.02	0.12	2.9851	96464874
2012/12/26	'601398	工商银行	4.08	4.14	4.05	4.14	4.14	-0.06	-1.4493	62607995
2012/12/27	'601398	工商银行	4.05	4.09	4.04	4.08	4.08	-0.03	-0.7353	51935397
2012/12/28	'601398	工商银行	4.1	4.12	4.05	4.06	4.05	0.05	1.2346	67687673
2012/12/31	'601398	工商银行	4.15	4.18	4.09	4.1	4.1	0.05	1.2195	110538906
2013/1/4	'601398	工商银行	4.22	4.24	4.18	4.19	4.15	0.07	1.6867	118413534
2013/1/7	'601398	工商银行	4.23	4.25	4.2	4.21	4.22	0.01	0.237	82037683
2013/1/8	'601398	工商银行	4.14	4.24	4.11	4.23	4.23	-0.09	-2.1277	93522655
2013/1/9	'601398	工商银行	4.15	4.19	4.13	4.13	4.14	0.01	0.2415	72087117
2013/1/10	'601398	工商银行	4.23	4.23	4.14	4.15	4.15	0.08	1.9277	78923617
2013/1/11	'601398	工商银行	4.2	4.24	4.18	4.23	4.23	-0.03	-0.7092	57032798
2013/1/14	'601398	工商银行	4.29	4.31	4.17	4.19	4.2	0.09	2.1429	112680174
2013/1/15	'601398	工商银行	4.26	4.3	4.25	4.28	4.29	-0.03	-0.6993	75281665
2013/1/16	'601398	工商银行	4.27	4.29	4.18	4.26	4.26	0.01	0.2347	57210158
2013/1/17	'601398	工商银行	4.19	4.26	4.19	4.25	4.27	-0.08	-1.8735	58656901
2013/1/18	'601398	工商银行	4.22	4.26	4.2	4.23	4.19	0.03	0.716	58612565
2013/1/21	'601398	工商银行	4.2	4.22	4.17	4.22	4.22	-0.02	-0.4739	65157834
2013/1/22	'601398	工商银行	4.25	4.31	4.17	4.2	4.2	0.05	1.1905	178863829
2013/1/23	'601398	工商银行	4.19	4.24	4.18	4.24	4.25	-0.06	-1.4118	128924538
2013/1/24	'601398	工商银行	4.25	4.32	4.2	4.2	4.19	0.06	1.432	161325446
2013/1/25	'601398	工商银行	4.23	4.29	4.22	4.25	4.25	-0.02	-0.4706	86341082
2013/1/28	'601398	工商银行	4.29	4.31	4.2	4.25	4.23	0.06	1.4184	104345990
2013/1/29	'601398	工商银行	4.29	4.3	4.24	4.28	4.29	0	0	139339618
2013/1/30	'601398	工商银行	4.39	4.41	4.25	4.29	4.29	0.1	2.331	225518857
2013/1/31	'601398	工商银行	4.4	4.46	4.35	4.4	4.39	0.01	0.2278	251651319
2013/2/1	'601398	工商银行	4.45	4.47	4.35	4.39	4.4	0.05	1.1364	185844003
2013/2/4	'601398	工商银行	4.47	4.53	4.43	4.45	4.45	0.02	0.4494	203738622
2013/2/5	'601398	工商银行	4.41	4.45	4.39	4.44	4.47	-0.06	-1.3423	143892193
2013/2/6	'601398	工商银行	4.42	4.44	4.35	4.41	4.41	0.01	0.2268	127359768
2013/2/7	'601398	工商银行	4.33	4.41	4.27	4.41	4.42	-0.09	-2.0362	153673298
2013/2/8	'601398	工商银行	4.35	4.38	4.3	4.33	4.33	0.02	0.4619	129047409
2013/2/18	'601398	工商银行	4.31	4.39	4.31	4.37	4.35	-0.04	-0.9195	67637621
2013/2/19	'601398	工商银行	4.26	4.34	4.25	4.33	4.31	-0.05	-1.1601	67306532
2013/2/20	'601398	工商银行	4.24	4.28	4.22	4.28	4.26	-0.02	-0.4695	61248786
2013/2/21	'601398	工商银行	4.18	4.23	4.11	4.21	4.24	-0.06	-1.4151	121054930
2013/2/22	'601398	工商银行	4.14	4.19	4.13	4.16	4.18	-0.04	-0.9569	70086603
2013/2/25	'601398	工商银行	4.14	4.18	4.13	4.15	4.14	0	0	46687901
2013/2/26	'601398	工商银行	4.1	4.18	4.06	4.13	4.14	-0.04	-0.9662	90367940
2013/2/27	'601398	工商银行	4.18	4.18	4.1	4.1	4.1	0.08	1.9512	83121377
2013/2/28	'601398	工商银行	4.21	4.26	4.14	4.17	4.18	0.03	0.7177	115876592
2013/3/1	'601398	工商银行	4.17	4.23	4.14	4.23	4.21	-0.04	-0.9501	59157854
2013/3/4	'601398	工商银行	4.08	4.18	4.03	4.14	4.17	-0.09	-2.1583	139516945
2013/3/5	'601398	工商银行	4.18	4.22	4.07	4.09	4.08	0.1	2.451	100419348
2013/3/6	'601398	工商银行	4.17	4.2	4.15	4.19	4.18	-0.01	-0.2392	60037664
2013/3/7	'601398	工商银行	4.13	4.18	4.09	4.16	4.17	-0.04	-0.9592	55712780
2013/3/8	'601398	工商银行	4.12	4.15	4.11	4.13	4.13	-0.01	-0.2421	30004909
2013/3/11	'601398	工商银行	4.12	4.13	4.08	4.12	4.12	0	0	23162001
2013/3/12	'601398	工商银行	4.13	4.18	4.1	4.11	4.12	0.01	0.2427	56166200
2013/3/13	'601398	工商银行	4.13	4.14	4.1	4.13	4.13	0	0	36675449
2013/3/14	'601398	工商银行	4.16	4.16	4.09	4.11	4.13	0.03	0.7264	40704560
2013/3/15	'601398	工商银行	4.18	4.22	4.13	4.15	4.16	0.02	0.4808	89875861
2013/3/18	'601398	工商银行	4.07	4.19	4.06	4.16	4.18	-0.11	-2.6316	83850520
2013/3/19	'601398	工商银行	4.08	4.12	4.06	4.08	4.07	0.01	0.2457	59011541
2013/3/20	'601398	工商银行	4.17	4.19	4.08	4.09	4.08	0.09	2.2059	103587286
2013/3/21	'601398	工商银行	4.17	4.21	4.15	4.16	4.17	0	0	50281774
2013/3/22	'601398	工商银行	4.18	4.19	4.16	4.17	4.17	0.01	0.2398	40380866
2013/3/25	'601398	工商银行	4.19	4.21	4.17	4.19	4.18	0.01	0.2392	35176263
2013/3/26	'601398	工商银行	4.13	4.19	4.11	4.18	4.19	-0.06	-1.432	43163875
2013/3/27	'601398	工商银行	4.12	4.18	4.11	4.14	4.13	-0.01	-0.2421	40676271
2013/3/28	'601398	工商银行	4.01	4.12	4	4.12	4.12	-0.11	-2.6699	157197997
2013/3/29	'601398	工商银行	4.05	4.06	4.02	4.03	4.01	0.04	0.9975	39410391
2013/4/1	'601398	工商银行	4.06	4.08	4.04	4.05	4.05	0.01	0.2469	49566923
2013/4/2	'601398	工商银行	4.06	4.07	4.05	4.07	4.06	0	0	49108125
2013/4/3	'601398	工商银行	4.09	4.14	4.07	4.08	4.06	0.03	0.7389	49636363
2013/4/8	'601398	工商银行	4.07	4.09	4.03	4.05	4.09	-0.02	-0.489	65522853
2013/4/9	'601398	工商银行	4.07	4.1	4.06	4.09	4.07	0	0	49140687
2013/4/10	'601398	工商银行	4.07	4.09	4.07	4.08	4.07	0	0	21560730
2013/4/11	'601398	工商银行	4.08	4.1	4.07	4.09	4.07	0.01	0.2457	21722017
2013/4/12	'601398	工商银行	4.07	4.09	4.06	4.08	4.08	-0.01	-0.2451	33666531
2013/4/15	'601398	工商银行	4.04	4.08	4.03	4.06	4.07	-0.03	-0.7371	43407375
2013/4/16	'601398	工商银行	4.04	4.06	4.02	4.04	4.04	0	0	39184563
2013/4/17	'601398	工商银行	4.04	4.05	4.02	4.04	4.04	0	0	38897888
2013/4/18	'601398	工商银行	4.06	4.07	4.02	4.03	4.04	0.02	0.495	29713214
2013/4/19	'601398	工商银行	4.11	4.12	4.05	4.07	4.06	0.05	1.2315	70008889
2013/4/22	'601398	工商银行	4.1	4.13	4.09	4.1	4.11	-0.01	-0.2433	52167033
2013/4/23	'601398	工商银行	4.07	4.11	4.06	4.11	4.1	-0.03	-0.7317	53760220
2013/4/24	'601398	工商银行	4.1	4.11	4.06	4.07	4.07	0.03	0.7371	40251291
2013/4/25	'601398	工商银行	4.08	4.1	4.06	4.09	4.1	-0.02	-0.4878	43272265
2013/4/26	'601398	工商银行	4.05	4.1	4.05	4.09	4.08	-0.03	-0.7353	48236100
2013/5/2	'601398	工商银行	4.07	4.08	4.03	4.05	4.05	0.02	0.4938	58032125
2013/5/3	'601398	工商银行	4.08	4.13	4.06	4.07	4.07	0.01	0.2457	68244253
2013/5/6	'601398	工商银行	4.1	4.12	4.08	4.09	4.08	0.02	0.4902	42808178
2013/5/7	'601398	工商银行	4.09	4.11	4.08	4.09	4.1	-0.01	-0.2439	43728895
2013/5/8	'601398	工商银行	4.1	4.12	4.09	4.1	4.09	0.01	0.2445	58091323
2013/5/9	'601398	工商银行	4.09	4.12	4.09	4.11	4.1	-0.01	-0.2439	31639840
2013/5/10	'601398	工商银行	4.11	4.12	4.09	4.09	4.09	0.02	0.489	43099078
2013/5/13	'601398	工商银行	4.1	4.12	4.09	4.12	4.11	-0.01	-0.2433	31201268
2013/5/14	'601398	工商银行	4.08	4.12	4.06	4.1	4.1	-0.02	-0.4878	32641428
2013/5/15	'601398	工商银行	4.06	4.09	4.06	4.08	4.08	-0.02	-0.4902	26143732
2013/5/16	'601398	工商银行	4.09	4.11	4.05	4.06	4.06	0.03	0.7389	38224841
2013/5/17	'601398	工商银行	4.16	4.18	4.09	4.09	4.09	0.07	1.7115	69448437
2013/5/20	'601398	工商银行	4.19	4.22	4.16	4.17	4.16	0.03	0.7212	90944884
2013/5/21	'601398	工商银行	4.2	4.21	4.16	4.18	4.19	0.01	0.2387	45848717
2013/5/22	'601398	工商银行	4.16	4.2	4.16	4.19	4.2	-0.04	-0.9524	39746131
2013/5/23	'601398	工商银行	4.16	4.21	4.15	4.16	4.16	0	0	64477222
2013/5/24	'601398	工商银行	4.16	4.2	4.15	4.18	4.16	0	0	37241058
2013/5/27	'601398	工商银行	4.13	4.18	4.13	4.15	4.16	-0.03	-0.7212	30953794
2013/5/28	'601398	工商银行	4.19	4.2	4.13	4.14	4.13	0.06	1.4528	49309090
2013/5/29	'601398	工商银行	4.21	4.22	4.18	4.19	4.19	0.02	0.4773	49039390
2013/5/30	'601398	工商银行	4.2	4.22	4.18	4.19	4.21	-0.01	-0.2375	40534464
2013/5/31	'601398	工商银行	4.18	4.23	4.18	4.2	4.2	-0.02	-0.4762	26410450
2013/6/3	'601398	工商银行	4.21	4.23	4.18	4.2	4.18	0.03	0.7177	46775452
2013/6/4	'601398	工商银行	4.22	4.23	4.19	4.21	4.21	0.01	0.2375	72423059
2013/6/5	'601398	工商银行	4.21	4.24	4.19	4.21	4.22	-0.01	-0.237	58602060
2013/6/6	'601398	工商银行	4.15	4.24	4.14	4.22	4.21	-0.06	-1.4252	80415570
2013/6/7	'601398	工商银行	4.17	4.19	4.15	4.15	4.15	0.02	0.4819	57682406
2013/6/13	'601398	工商银行	4.14	4.15	4.07	4.15	4.17	-0.03	-0.7194	80299938
2013/6/14	'601398	工商银行	4.16	4.17	4.1	4.13	4.14	0.02	0.4831	67631529
2013/6/17	'601398	工商银行	4.12	4.18	4.12	4.16	4.16	-0.04	-0.9615	28879549
2013/6/18	'601398	工商银行	4.16	4.17	4.12	4.15	4.12	0.04	0.9709	39691835
2013/6/19	'601398	工商银行	4.15	4.16	4.12	4.16	4.16	-0.01	-0.2404	28786560
2013/6/20	'601398	工商银行	4.06	4.15	4.04	4.14	4.15	-0.09	-2.1687	45461374
2013/6/21	'601398	工商银行	4.02	4.06	4	4.05	4.06	-0.04	-0.9852	68528987
2013/6/24	'601398	工商银行	3.9	4.03	3.87	4.03	4.02	-0.12	-2.9851	88041814
2013/6/25	'601398	工商银行	3.96	3.97	3.81	3.88	3.9	0.06	1.5385	147931273
2013/6/26	'601398	XD工商银	3.74	3.79	3.4	3.79	3.72	0.02	0.5376	162884487
2013/6/27	'601398	工商银行	3.81	3.83	3.72	3.73	3.74	0.07	1.8717	100605048
2013/6/28	'601398	工商银行	4.02	4.04	3.8	3.82	3.81	0.21	5.5118	160012547
2013/7/1	'601398	工商银行	4.03	4.04	3.94	3.96	4.02	0.01	0.2488	195591804
2013/7/2	'601398	工商银行	4.02	4.03	3.95	3.97	4.03	-0.01	-0.2481	173295894
2013/7/3	'601398	工商银行	3.94	3.99	3.92	3.97	4.02	-0.08	-1.99	198895491
2013/7/4	'601398	工商银行	3.91	3.95	3.9	3.91	3.94	-0.03	-0.7614	89915383
2013/7/5	'601398	工商银行	3.95	3.96	3.9	3.91	3.91	0.04	1.023	60555675
2013/7/8	'601398	工商银行	3.95	3.96	3.9	3.93	3.95	0	0	93260795
2013/7/9	'601398	工商银行	3.95	3.96	3.9	3.93	3.95	0	0	118351110
2013/7/10	'601398	工商银行	3.93	3.96	3.9	3.93	3.95	-0.02	-0.5063	81234143
2013/7/11	'601398	工商银行	3.98	4.02	3.92	3.93	3.93	0.05	1.2723	164164501
2013/7/12	'601398	工商银行	3.96	3.98	3.91	3.97	3.98	-0.02	-0.5025	131031250
2013/7/15	'601398	工商银行	3.94	3.97	3.93	3.96	3.96	-0.02	-0.5051	73051077
2013/7/16	'601398	工商银行	3.95	3.96	3.92	3.93	3.94	0.01	0.2538	59191562
2013/7/17	'601398	工商银行	3.95	3.97	3.92	3.94	3.95	0	0	67698825
2013/7/18	'601398	工商银行	3.93	3.95	3.92	3.94	3.95	-0.02	-0.5063	65355361
2013/7/19	'601398	工商银行	3.95	3.95	3.9	3.93	3.93	0.02	0.5089	113155438
2013/7/22	'601398	工商银行	3.93	3.94	3.89	3.92	3.95	-0.02	-0.5063	132711324
2013/7/23	'601398	工商银行	3.93	3.95	3.9	3.91	3.93	0	0	102304963
2013/7/24	'601398	工商银行	3.92	3.94	3.9	3.93	3.93	-0.01	-0.2545	53214854
2013/7/25	'601398	工商银行	3.91	3.94	3.91	3.93	3.92	-0.01	-0.2551	38625873
2013/7/26	'601398	工商银行	3.91	3.93	3.9	3.9	3.91	0	0	36040454
2013/7/29	'601398	工商银行	3.89	3.91	3.88	3.9	3.91	-0.02	-0.5115	39507251
2013/7/30	'601398	工商银行	3.91	3.93	3.88	3.9	3.89	0.02	0.5141	49860182
2013/7/31	'601398	工商银行	3.89	3.92	3.89	3.92	3.91	-0.02	-0.5115	29717933
2013/8/1	'601398	工商银行	3.91	3.93	3.89	3.9	3.89	0.02	0.5141	40477924
2013/8/2	'601398	工商银行	3.91	3.94	3.91	3.93	3.91	0	0	32883679
2013/8/5	'601398	工商银行	3.92	3.93	3.9	3.92	3.91	0.01	0.2558	16254603
2013/8/6	'601398	工商银行	3.9	3.93	3.9	3.91	3.92	-0.02	-0.5102	32512450
2013/8/7	'601398	工商银行	3.89	3.92	3.89	3.9	3.9	-0.01	-0.2564	35240578
2013/8/8	'601398	工商银行	3.9	3.92	3.89	3.89	3.89	0.01	0.2571	22868062
2013/8/9	'601398	工商银行	3.91	3.92	3.89	3.91	3.9	0.01	0.2564	30281147
2013/8/12	'601398	工商银行	3.95	3.96	3.9	3.91	3.91	0.04	1.023	49523213
2013/8/13	'601398	工商银行	3.95	3.96	3.92	3.95	3.95	0	0	35574933
2013/8/14	'601398	工商银行	3.94	3.97	3.93	3.95	3.95	-0.01	-0.2532	30336943
2013/8/15	'601398	工商银行	3.95	3.97	3.94	3.95	3.94	0.01	0.2538	34227130
2013/8/16	'601398	工商银行	3.95	4.35	3.93	3.95	3.95	0	0	188160943
2013/8/19	'601398	工商银行	3.93	3.95	3.9	3.91	3.95	-0.02	-0.5063	72007976
2013/8/20	'601398	工商银行	3.92	3.95	3.91	3.93	3.93	-0.01	-0.2545	52095360
2013/8/21	'601398	工商银行	3.92	3.94	3.9	3.93	3.92	0	0	31513490
2013/8/22	'601398	工商银行	3.91	3.94	3.85	3.93	3.92	-0.01	-0.2551	39646815
2013/8/23	'601398	工商银行	3.89	3.93	3.86	3.92	3.91	-0.02	-0.5115	36744780
2013/8/26	'601398	工商银行	3.93	3.94	3.87	3.89	3.89	0.04	1.0283	33245153
2013/8/27	'601398	工商银行	3.9	3.93	3.9	3.92	3.93	-0.03	-0.7634	27050230
2013/8/28	'601398	工商银行	3.88	3.9	3.87	3.9	3.9	-0.02	-0.5128	29837169
2013/8/29	'601398	工商银行	3.87	3.9	3.86	3.9	3.88	-0.01	-0.2577	23135089
2013/8/30	'601398	工商银行	3.9	3.9	3.86	3.87	3.87	0.03	0.7752	31990418
2013/9/2	'601398	工商银行	3.89	3.9	3.88	3.9	3.9	-0.01	-0.2564	37010505
2013/9/3	'601398	工商银行	3.94	3.94	3.88	3.9	3.89	0.05	1.2853	56771016
2013/9/4	'601398	工商银行	3.93	3.94	3.89	3.93	3.94	-0.01	-0.2538	45696779
2013/9/5	'601398	工商银行	3.91	3.93	3.9	3.92	3.93	-0.02	-0.5089	21945184
2013/9/6	'601398	工商银行	3.91	3.93	3.9	3.91	3.91	0	0	32674703
2013/9/9	'601398	工商银行	4.08	4.11	3.91	3.91	3.91	0.17	4.3478	221307304
